Mean    Weight  in      Catch   (kilograms)								
        1       3								
        1950    2018								
        3       13								
1								
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
0.75	1.038	1.321	1.617	1.873	2.147	2.418	2.698	2.931	3.094	3.461
1.033	1.408	1.71	2.149	2.469	2.748	3.069	3.687	4.516	3.094	3.461
