nm.dat auto written
1 2
1988  2018
2  12
1
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
0.9  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15  	0.15
