lf.dat auto written
1 2
1963  2018
1  6
1
0.1652803  	0.6804342  	0.9953427  	1  	1  	1
0.3833407  	0.7838976  	0.9942782  	1  	1  	1
0.1384371  	0.8866713  	0.9949295  	1  	1  	1
0.1433339  	0.7376303  	0.9976251  	1  	1  	1
0.1763173  	0.7403689  	0.9951162  	1  	1  	1
0.1571201  	0.7841829  	0.9953796  	1  	1  	1
0.5395187  	0.6869978  	0.9964238  	1  	1  	1
0.5058827  	0.7958626  	0.9918153  	1  	1  	1
0.1469391  	0.8059102  	0.9972547  	1  	1  	1
0.0906461  	0.7588577  	0.9963146  	1  	1  	1
0.2311892  	0.6450391  	0.9955172  	1  	1  	1
0.1108872  	0.786878  	0.9937909  	1  	1  	1
0.1955144  	0.7431212  	1  	1  	1  	1
0.02449737  	0.5452744  	0.9897421  	1  	1  	1
0.1371662  	0.5147462  	0.982132  	1  	1  	1
0.5058573  	0.6912816  	1  	1  	1  	1
0.05623991  	0.9453429  	1  	1  	1  	1
0.04999205  	0.8550426  	1  	1  	1  	1
0.1144692  	0.845419  	0.9977113  	1  	1  	1
0.2668381  	0.8854491  	0.9983685  	1  	1  	1
0.316866  	0.9202325  	0.9988485  	1  	1  	1
0.1069292  	0.8406267  	0.9998438  	1  	1  	1
0.1219899  	0.7624433  	0.9939604  	1  	1  	1
0.1505104  	0.8486697  	0.9911497  	1  	1  	1
0.5018396  	0.6734788  	1  	1  	1  	1
0.5814624  	0.763083  	0.9950721  	1  	1  	1
0.1109177  	0.806011  	0.9736457  	1  	1  	1
0.2555516  	0.5271433  	0.9934301  	1  	1  	1
0.2186912  	0.7341216  	0.9736469  	1  	1  	1
0.2096256  	0.7610674  	0.9997745  	1  	1  	1
0.1229807  	0.6549548  	0.9989721  	1  	1  	1
0.04572029  	0.5977324  	0.9924173  	1  	1  	1
0.2570573  	0.5905692  	0.9976634  	1  	1  	1
0.2546805  	0.6115671  	0.9679198  	1  	1  	1
0.2139854  	0.6775755  	0.9978145  	1  	1  	1
0.07444068  	0.4728064  	0.9180162  	1  	1  	1
0.1584698  	0.6290955  	0.7925025  	1  	1  	1
0.1792386  	0.8030116  	1  	1  	1  	1
0.2838566  	0.3802924  	0.8891794  	1  	1  	1
0.1441766  	0.3775673  	0.8130178  	0.9938239  	1  	1
0.07146473  	0.5938524  	0.820876  	0.9825441  	1  	1
0.06743269  	0.2819653  	0.73098  	0.9258007  	0.9936682  	0.9979278
0.08991488  	0.4961076  	0.6284205  	0.9202021  	0.8788521  	0.9680365
0.04565222  	0.1107369  	0.6917947  	0.9504096  	0.9926672  	0.9947137
0.04580487  	0.2155846  	0.4601236  	0.7645035  	0.8843376  	0.8950953
0.0302424  	0.2593747  	0.3523313  	0.8370617  	0.9810129  	0.9662034
0.05122589  	0.3479918  	0.5167065  	0.8162863  	0.922571  	0.9198405
0.1019363  	0.3550449  	0.7850142  	0.9606755  	0.9779917  	0.9994777
0.2183116  	0.3664273  	0.8139445  	0.94564  	0.9900986  	0.9890041
0.05632375  	0.3004888  	0.7904867  	0.944727  	0.9924215  	0.9946728
0.09935566  	0.3074355  	0.7815577  	0.8671731  	0.9121933  	0.85094
0.2240692  	0.3927444  	0.7532103  	0.9075821  	0.9566401  	0.9883826
0.1469836  	0.4167423  	0.7138505  	0.9149076  	0.9316658  	0.8982814
0.0516794  	0.2916945  	0.6447407  	0.9244376  	0.9698969  	0.9971718
0.03466409  	0.4431277  	0.7177112  	0.8764124  	0.9454591  	0.9808758
0.05773529  	0.3982561  	0.829313  	0.932727  	0.9955227  	0.9980567
