cn.dat auto written
1 2
1963  2018
1  6
1
19347.26  	62279.71  	7027.909  	3518.648  	2774.358  	1795.888
13052.41  	28540.95  	20118.49  	4284.772  	1907.661  	2630.382
113654.6  	58226.79  	17646.35  	9135.49  	2375.094  	2030.463
126507.5  	84326.89  	29765.84  	6153.32  	3361.896  	2378.158
60962.26  	95275.43  	32688.92  	11204.5  	3254.614  	3394.489
36914.76  	106372.7  	42569.24  	12330.09  	6045.575  	2865.253
5434.237  	32839.55  	31532.02  	13641.36  	4542.291  	4155.674
107177.4  	42403.38  	18546.81  	13271.74  	6265.504  	3240.547
303519.3  	191789.4  	17179.31  	6720.11  	7065.252  	4426.973
42062.34  	246085.7  	48061.65  	5653.371  	2712.743  	5981.955
111751  	48982.57  	54901.26  	14001.73  	2194.67  	2942.928
139634.8  	74501.85  	11417.98  	15744.86  	4600.55  	2383.056
169861.8  	63121.01  	18848.81  	4639.873  	7525.183  	3083.977
232476  	182989.3  	18672.2  	6707.141  	1732.035  	4277.262
547728.8  	98934.88  	25989.26  	4597.348  	2285.63  	2726.904
58501.21  	253025.5  	17177.98  	9396.002  	2989.063  	2145.686
615698.3  	96412.94  	44383.64  	4010.797  	3374.578  	1458.267
1248084  	122047.9  	34937.97  	12274.39  	1958.059  	2113.137
175862.8  	221933  	34646.07  	8953.284  	4087.987  	1632.922
248166.4  	73132.19  	60005.22  	9487.473  	3446.754  	2826.359
80436.51  	139525.8  	21480.39  	11786.79  	2803.408  	2153.299
601879.4  	78543.48  	31091.87  	4237.92  	3414.98  	1812.479
72096.29  	153956.7  	19003.27  	7779.001  	1368.948  	1924.621
663346.7  	38069.25  	34276.64  	5791.013  	2980.645  	1461.236
49450.72  	189722.2  	9761.483  	8688.926  	1528.237  	1634.08
36737.66  	72108.89  	43928.64  	3116.684  	2543.338  	1114.465
198992.1  	44768.3  	18544.46  	9791.406  	994.3888  	1483.644
45503.56  	102027  	11873.01  	4298.632  	2444.601  	748.3932
60760.85  	31527.59  	17002.15  	3266.529  	1371.764  	1439.577
129572.1  	41352.95  	8524.801  	4915.53  	1040.803  	920.9913
38120.82  	82709.17  	11145.02  	3126.055  	1545.895  	772.172
336091.6  	41772.88  	21044.7  	3045.391  	859.2007  	763.9302
60241.91  	106083.7  	12782.57  	5222.595  	790.3955  	503.8872
19124.33  	59360.43  	23809.38  	3125.34  	1834.237  	693.075
109552  	42493.95  	18430.28  	6409.359  	1221.441  	926.9236
16700.83  	171206.5  	18293.44  	5909.244  	2378.512  	810.4655
36792.61  	15179.53  	39903.73  	3958.97  	1418.555  	947.3338
45117.7  	27965.4  	6309.983  	6529.268  	995.5802  	573.3874
7623.652  	53402.73  	6797.217  	1113.8  	1052.662  	269.6122
30692.45  	21265.31  	17012.24  	2804.693  	395.0695  	502.898
6134.913  	14974.65  	4327.525  	3127.017  	397.35  	151.7954
21806.68  	12452.13  	7460.138  	1649.619  	944.4813  	210.8668
11222.16  	16477.99  	4830.605  	1862.917  	545.5817  	430.559
28176.69  	39742.75  	6374.893  	1019.577  	524.128  	336.3623
16946.79  	29380.72  	4921.181  	2042.918  	450.5161  	249.8151
11185.14  	12598.55  	11721.05  	1368.807  	719.5329  	335.1229
10127.23  	13887.27  	5494.282  	3538.549  	646.3528  	356.5424
10986.83  	14187.83  	5831.351  	1646.316  	1344.182  	291.5916
5034.638  	12391.06  	4970.243  	1488.632  	616.2706  	540.4117
11814.78  	7419.7  	6789.36  	2077.416  	638.137  	413.1828
6870.781  	8743.123  	3918.796  	2988.535  	948.6845  	373.7562
9995.458  	10710.67  	5809.676  	1768.498  	1344.699  	447.2147
4665.853  	15319.36  	6868.716  	2113.28  	799.5951  	845.005
3233.879  	6976.589  	8754.092  	3407.736  	1043.622  	526.503
10118.2  	5054.035  	4503.918  	3987.381  	1756.236  	604.4096
2959.269  	15187.19  	4359.241  	2210.477  	1789.203  	1214.002
